memory_percent,rss,vms,bytes_sent,bytes_recv,packets_sent,packets_recv,errin,errout,dropout,read_count,write_count,read_bytes,write_bytes,cpu_percent,num_fds,num_ctx_switchesVoluntary,num_ctx_switchesInvoluntary
4.179438272771038,337108992,4700307456,5363432,8093548,29817,30337,0,0,0,63912,6307,0,266240,0.0,105,23,5
4.179438272771038,337108992,4700307456,5363868,8093984,29823,30343,0,0,0,63918,6311,0,266240,0.0,105,23,5
4.179438272771038,337108992,4700307456,5364056,8094172,29826,30346,0,0,0,63921,6313,0,266240,0.0,105,23,5
4.179438272771038,337108992,4700307456,5364785,8094999,29829,30348,0,0,0,63921,6313,0,266240,0.0,105,23,5
4.179438272771038,337108992,4700307456,5364785,8094999,29829,30348,0,0,0,63921,6313,0,266240,0.0,105,23,5
4.179438272771038,337108992,4700307456,5364785,8094999,29829,30348,0,0,0,63921,6313,0,266240,0.0,105,23,5
4.179438272771038,337108992,4700307456,5364785,8094999,29829,30348,0,0,0,63921,6313,0,266240,0.0,105,23,5
4.179438272771038,337108992,4700307456,5364785,8094999,29829,30348,0,0,0,63921,6313,0,266240,0.0,105,23,5
4.179438272771038,337108992,4700307456,5364785,8094999,29829,30348,0,0,0,63921,6313,0,266240,0.0,105,23,5
4.179438272771038,337108992,4700307456,5365479,8095107,29831,30349,0,0,0,63921,6313,0,266240,0.0,105,23,5
4.179438272771038,337108992,4700307456,5365479,8095107,29831,30349,0,0,0,63921,6313,0,266240,0.0,105,23,5
4.179438272771038,337108992,4700307456,5366483,8096111,29838,30356,0,0,0,63921,6313,0,266240,0.0,105,23,5
